FishID,Temp_Trmt,Expt,TankID_Expt,SwimSpeed,MO2,SMR,SMR_AdjRsq,RMR,MMR,Ucrit,FAS,AAS,SL_mm,WholeFishWWT_g,Gonads,GonadWWTg,ParasiteWWT,HSI,LiverLipids,MuscleLipids,Growth,MeanTemp_3Months,ActualTemp_DayofTrial,MeanSalinity_3Months,Salinity_DayofTrial,DaylightHours,DaysSinceFeeding,Acclimation
9457,8,1,8,0.8,60.17956331,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,0.8,58.76369849,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1,77.29335505,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1,65.81271465,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1,73.41325626,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1.2,88.41236032,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1.2,82.13408701,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1.2,94.41580269,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1.4,118.7299785,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1.4,129.8609009,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1.4,128.043579,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9457,8,1,8,1.6,132.1368139,31.50830342,0.878503999,48.10473932,130.0137646,1.524555556,2.702722568,81.90902528,210,140.3,No,0,0,0.793513899,25.86526181,4.41650548,0.162790698,7.859700435,7.4,33.05301205,31.9,9,4,364
9436,8,1,8,0.8,119.687859,64.04858409,0.563492954,81.44552361,177.4133634,1.681333333,2.178307113,95.96783979,224,140.17,No,0,0,2.592138118,107.8108395,7.086156825,0.28358209,7.863350733,7.6,32.9297619,31.9,9,2,369
9436,8,1,8,0.8,122.1072265,64.04858409,0.563492954,81.44552361,177.4133634,1.681333333,2.178307113,95.96783979,224,140.17,No,0,0,2.592138118,107.8108395,7.086156825,0.28358209,7.863350733,7.6,32.9297619,31.9,9,2,369
9436,8,1,8,0.8,98.96161903,64.04858409,0.563492954,81.44552361,177.4133634,1.681333333,2.178307113,95.96783979,224,140.17,No,0,0,2.592138118,107.8108395,7.086156825,0.28358209,7.863350733,7.6,32.9297619,31.9,9,2,369
9436,8,1,8,1,115.8191883,64.04858409,0.563492954,81.44552361,177.4133634,1.681333333,2.178307113,95.96783979,224,140.17,No,0,0,2.592138118,107.8108395,7.086156825,0.28358209,7.863350733,7.6,32.9297619,31.9,9,2,369
